#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
23974191|2020-02-19T15:53:30.240000|38.8833|15.6672|102.7|BULLETIN-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
23976101|2020-02-20T01:19:37.340000|37.8452|13.9448|6.9|BULLETIN-INGV||||ML|3.4|--|4 km E Scillato (PA)
23976141|2020-02-20T01:27:27.310000|43.1032|13.3942|22.7|BULLETIN-INGV||||ML|2.2|--|Sant'Angelo in Pontano (MC)
23976341|2020-02-20T02:28:41.850000|43.0562|13.2013|8.9|BULLETIN-INGV||||ML|2.1|--|4 km NE Acquacanina (MC)
23977811|2020-02-20T08:38:20.160000|42.8283|13.1943|10.6|BULLETIN-INGV||||ML|2.3|--|8 km SE Castelsantangelo sul Nera (MC)
23978421|2020-02-20T10:28:59.680000|42.6553|12.8458|10.4|BULLETIN-INGV||||ML|2.0|--|6 km NE Ferentillo (TR)
23978871|2020-02-20T11:24:01.950000|45.4007|6.8483|12.8|BULLETIN-INGV||||ML|2.2|--|Confine Italia-Francia (FRANCIA)
23981721|2020-02-20T20:31:52.550000|44.2527|9.9622|8.4|BULLETIN-INGV||||ML|2.4|--|2 km NE Tresana (MS)
23982301|2020-02-21T02:03:07.250000|44.3962|6.5438|10.0|BULLETIN-INGV||||ML|2.6|--|Confine Italia-Francia (FRANCIA)
23982351|2020-02-21T02:14:53.190000|46.3482|13.1598|10.9|BULLETIN-INGV||||ML|2.5|--|2 km NE Venzone (UD)
23982621|2020-02-21T04:28:33.460000|41.9447|16.0125|16.8|BULLETIN-INGV||||ML|2.5|--|Peschici (FG)
23983961|2020-02-21T11:19:40.880000|37.7347|14.6043|27.0|BULLETIN-INGV||||ML|2.0|--|6 km S Troina (EN)
23985881|2020-02-22T00:39:37.510000|45.1478|11.6463|9.9|BULLETIN-INGV||||ML|2.0|--|3 km SW Villa Estense (PD)
23985941|2020-02-22T00:53:51.220000|44.5958|8.6587|9.3|BULLETIN-INGV||||ML|2.3|--|3 km S Belforte Monferrato (AL)
23988491|2020-02-22T13:31:27.930000|44.7458|10.8097|28.4|BULLETIN-INGV||||ML|3.3|--|2 km NE San Martino in Rio (RE)
23990921|2020-02-23T04:01:28.910000|36.9123|15.6275|21.5|BULLETIN-INGV||||ML|2.8|--|Costa Siracusana (Siracusa)
23992231|2020-02-23T11:12:36.690000|38.1408|15.5932|10.3|BULLETIN-INGV||||ML|2.5|--|Stretto di Messina (Reggio di Calabria, Messina)
23993451|2020-02-23T15:39:59.190000|44.3523|12.213|23.4|BULLETIN-INGV||||ML|3.1|--|7 km S Ravenna (RA)
23994861|2020-02-24T01:29:13.480000|37.851|13.9405|5.5|BULLETIN-INGV||||ML|2.6|--|3 km E Scillato (PA)
23994961|2020-02-24T02:11:35.630000|45.8312|10.0208|6.2|BULLETIN-INGV||||ML|2.5|--|1 km NW Sovere (BG)
23995181|2020-02-24T05:04:32.980000|38.5387|14.7772|19.1|BULLETIN-INGV||||ML|2.3|--|Isole Eolie (Messina)
23996891|2020-02-24T14:19:52.560000|42.5378|13.3402|8.1|BULLETIN-INGV||||ML|2.0|--|3 km SW Campotosto (AQ)
23997251|2020-02-24T15:56:55.820000|39.3847|15.0978|11.3|BULLETIN-INGV||||Mw|3.4|--|Tirreno Meridionale (MARE)
23997291|2020-02-24T16:02:58.440000|39.3608|16.241|9.1|BULLETIN-INGV||||Mw|4.3|--|4 km W Castiglione Cosentino (CS)
23997441|2020-02-24T16:25:28.130000|39.3867|15.071|9.0|BULLETIN-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
23998581|2020-02-24T21:32:29.380000|38.5262|13.5153|9.0|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
23998711|2020-02-24T22:00:04.150000|39.3917|15.1072|14.9|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
23999631|2020-02-25T06:23:21.950000|38.5878|14.439|9.4|BULLETIN-INGV||||ML|2.2|--|Isole Eolie (Messina)
24004061|2020-02-25T16:29:07.480000|39.4065|15.1627|30.6|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
24004531|2020-02-25T17:48:57.450000|39.4102|15.1342|27.2|BULLETIN-INGV||||ML|2.6|--|Tirreno Meridionale (MARE)
24006771|2020-02-26T06:11:24.010000|38.5203|14.5793|14.2|BULLETIN-INGV||||ML|2.2|--|Isole Eolie (Messina)
24019501|2020-02-27T02:42:47.720000|37.8492|13.9302|3.5|BULLETIN-INGV||||ML|2.5|--|2 km E Scillato (PA)
24019671|2020-02-27T04:52:26.980000|40.3912|14.7742|10.0|BULLETIN-INGV||||ML|2.9|--|Golfo di Salerno (Salerno)
24019801|2020-02-27T05:27:39.620000|38.6717|15.3013|232.8|BULLETIN-INGV||||ML|3.7|--|Isole Eolie (Messina)
24020011|2020-02-27T06:48:21.460000|43.7263|12.8917|33.5|BULLETIN-INGV||||ML|2.6|--|3 km SE Serrungarina (PU)
24026721|2020-02-28T07:24:31.530000|43.6532|13.5203|8.8|BULLETIN-INGV||||ML|2.4|--|Costa Marchigiana Anconetana (Ancona)
24028881|2020-02-28T15:40:55.520000|42.1523|15.5992|5.2|SURVEY-INGV||||Md|2.7|--|Costa Garganica (Foggia)
24028561|2020-02-28T15:58:28.420000|39.3857|17.1482|17.8|BULLETIN-INGV||||ML|2.3|--|Costa Ionica Crotonese (Crotone)
24028911|2020-02-28T17:07:32.120000|46.1808|12.411|9.9|BULLETIN-INGV||||ML|2.7|--|2 km E Chies d'Alpago (BL)
24031541|2020-02-29T08:30:24.120000|38.5528|14.5618|19.6|BULLETIN-INGV||||ML|2.9|--|Isole Eolie (Messina)
24031681|2020-02-29T09:00:27.670000|38.5317|14.5692|14.7|BULLETIN-INGV||||ML|2.3|--|Isole Eolie (Messina)
24031801|2020-02-29T09:18:52.420000|38.5602|14.5623|19.7|BULLETIN-INGV||||ML|3.1|--|23 km W Leni (ME)
24031861|2020-02-29T09:20:46.620000|38.4968|14.5792|9.5|BULLETIN-INGV||||ML|2.0|--|Isole Eolie (Messina)
24031891|2020-02-29T09:22:11.650000|38.5642|14.5698|17.5|BULLETIN-INGV||||ML|2.5|--|22 km W Leni (ME)
24033861|2020-02-29T17:05:50.400000|39.0778|16.6113|8.1|BULLETIN-INGV||||ML|2.0|--|6 km N Albi (CZ)
24035171|2020-03-01T07:07:28.570000|38.525|14.5797|14.2|BULLETIN-INGV||||ML|2.7|--|Isole Eolie (Messina)
24035901|2020-03-01T10:10:12.170000|38.5183|14.5612|18.5|BULLETIN-INGV||||ML|2.4|--|Isole Eolie (Messina)
24036111|2020-03-01T10:33:10.220000|38.5083|14.5817|13.1|BULLETIN-INGV||||ML|2.3|--|Isole Eolie (Messina)
24036361|2020-03-01T11:05:13.820000|38.5502|14.5618|18.9|BULLETIN-INGV||||ML|2.5|--|Isole Eolie (Messina)
24038111|2020-03-01T16:58:51.100000|42.9352|13.0168|10.7|BULLETIN-INGV||||ML|2.7|--|6 km W Visso (MC)
24040751|2020-03-02T01:12:53.900000|47.273|11.7818|10.0|BULLETIN-INGV||||ML|2.4|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
24040891|2020-03-02T01:51:25.600000|38.5043|14.845|7.8|BULLETIN-INGV||||ML|2.6|--|Isole Eolie (Messina)
24041241|2020-03-02T05:22:53.990000|38.6887|13.5662|9.6|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24041731|2020-03-02T08:23:24.890000|38.4933|14.8372|8.7|BULLETIN-INGV||||ML|2.1|--|Isole Eolie (Messina)
24052611|2020-03-02T20:55:21.530000|38.5307|14.8443|10.8|BULLETIN-INGV||||ML|2.0|--|Isole Eolie (Messina)
24054821|2020-03-03T01:26:20.370000|43.363|12.5375|9.1|BULLETIN-INGV||||ML|2.0|--|4 km W Gubbio (PG)
24055341|2020-03-03T06:06:25.880000|37.9045|15.21|18.9|BULLETIN-INGV||||ML|2.2|--|2 km NW Graniti (ME)
24057171|2020-03-03T14:31:42.370000|37.7347|14.6263|25.1|BULLETIN-INGV||||ML|2.5|--|6 km SE Troina (EN)
24057611|2020-03-03T16:42:15.190000|44.5902|9.3868|11.0|BULLETIN-INGV||||ML|2.0|--|6 km SE Ottone (PC)
24058191|2020-03-03T22:34:19.470000|42.8158|13.3523|20.6|BULLETIN-INGV||||ML|2.2|--|3 km SE Montegallo (AP)
24058571|2020-03-04T04:52:40.540000|38.0017|15.8273|10.9|BULLETIN-INGV||||ML|2.0|--|1 km SW San Lorenzo (RC)
24058831|2020-03-04T07:09:07.200000|38.5178|14.5758|10.9|BULLETIN-INGV||||ML|2.1|--|Isole Eolie (Messina)
24058911|2020-03-04T07:21:27.530000|37.9932|15.833|13.2|SURVEY-INGV||||ML|2.4|--|2 km S San Lorenzo (RC)
24058951|2020-03-04T07:23:11.500000|37.9932|15.8343|12.7|BULLETIN-INGV||||ML|2.0|--|2 km S San Lorenzo (RC)
24061111|2020-03-05T00:41:59.560000|37.9737|15.8273|13.7|BULLETIN-INGV||||ML|2.4|--|4 km S San Lorenzo (RC)
24061471|2020-03-05T05:00:07.540000|44.684|10.9457|26.9|BULLETIN-INGV||||ML|2.2|--|4 km NE Modena (MO)
24061641|2020-03-05T05:57:46.200000|46.0545|11.8128|6.8|BULLETIN-INGV||||ML|2.7|--|2 km E Sovramonte (BL)
24061811|2020-03-05T06:07:48.750000|46.0472|11.8413|10.5|BULLETIN-INGV||||ML|2.1|--|3 km W Pedavena (BL)
24062611|2020-03-05T09:47:29.820000|43.6308|10.2767|12.7|BULLETIN-INGV||||ML|2.0|--|Costa Toscana settentrionale (Massa-Carrara, Lucca, Pisa)
24063381|2020-03-05T13:29:57.610000|42.9387|6.633|0.1|BULLETIN-INGV||||ML|2.4|--|Costa Francese (FRANCIA)
24063451|2020-03-05T14:04:37.150000|42.8095|6.4442|0.1|BULLETIN-INGV||||ML|2.4|--|Costa Francese (FRANCIA)
24066471|2020-03-06T00:57:49.790000|37.7375|15.0622|9.2|BULLETIN-INGV||||ML|2.2|--|5 km W Milo (CT)
24067751|2020-03-06T06:23:00.380000|38.0393|14.8893|7.7|BULLETIN-INGV||||ML|2.1|--|1 km SE Ucria (ME)
24068221|2020-03-06T08:16:23.200000|37.6377|14.9063|10.2|BULLETIN-INGV||||ML|2.0|--|3 km NE Santa Maria di Licodia (CT)
24069371|2020-03-06T10:47:37.640000|38.5137|16.1168|15.5|BULLETIN-INGV||||ML|2.8|--|1 km E Serrata (RC)
24070361|2020-03-06T12:26:32.470000|39.1292|15.6757|84.3|BULLETIN-INGV||||ML|2.2|--|Costa Calabra nord-occidentale (Cosenza)
24070821|2020-03-06T13:06:22.860000|37.6055|14.9372|8.2|BULLETIN-INGV||||ML|2.2|--|3 km S Ragalna (CT)
24072771|2020-03-06T19:21:17.800000|46.0567|11.8303|9.6|BULLETIN-INGV||||ML|2.8|--|3 km E Sovramonte (BL)
24073231|2020-03-06T20:39:10.410000|44.3627|7.2615|12.0|BULLETIN-INGV||||ML|2.2|--|6 km NW Demonte (CN)
24073401|2020-03-06T21:19:31.650000|46.0537|11.8342|9.8|BULLETIN-INGV||||ML|2.1|--|4 km E Sovramonte (BL)
24073721|2020-03-07T02:00:07.170000|37.9433|15.5722|12.3|BULLETIN-INGV||||ML|2.3|--|Stretto di Messina (Reggio di Calabria, Messina)
24073751|2020-03-07T02:06:11.330000|46.5883|10.6517|11.2|BULLETIN-INGV||||ML|2.3|--|5 km SW Lasa (BZ)
24076351|2020-03-07T19:40:27.170000|38.4073|15.4557|124.1|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24077011|2020-03-08T01:29:44.260000|46.2052|13.6388|8.6|BULLETIN-INGV||||ML|2.9|--|Confine Italia-Slovenia (SLOVENIA)
24077071|2020-03-08T02:15:18.150000|38.3838|12.9325|7.6|BULLETIN-INGV||||ML|3.0|--|Costa Siciliana centro-settentrionale (Palermo)
24079071|2020-03-08T12:38:28.640000|36.5877|15.0317|8.0|BULLETIN-INGV||||ML|2.0|--|Costa Siracusana (Siracusa)
24081061|2020-03-09T06:05:41.800000|37.0512|14.7452|14.1|BULLETIN-INGV||||ML|2.5|--|4 km W Giarratana (RG)
24081771|2020-03-09T08:40:36.080000|37.0777|14.7202|15.9|BULLETIN-INGV||||ML|2.2|--|4 km W Monterosso Almo (RG)
24083961|2020-03-09T19:46:20.220000|38.9692|15.1853|292.1|BULLETIN-INGV||||ML|2.6|--|Tirreno Meridionale (MARE)
24084261|2020-03-09T22:17:34.930000|37.17|14.5963|19.2|BULLETIN-INGV||||ML|2.0|--|6 km SW Grammichele (CT)
24086211|2020-03-10T13:17:12.110000|43.939|10.31|6.0|BULLETIN-INGV||||ML|2.6|--|Camaiore (LU)
24086971|2020-03-10T16:08:14.830000|35.2553|14.5342|10.0|BULLETIN-INGV||||ML|3.4|--|Malta [Sea]
24087531|2020-03-10T19:55:44.320000|38.0073|15.8365|10.5|BULLETIN-INGV||||ML|2.5|--|1 km SE San Lorenzo (RC)
24087831|2020-03-10T22:40:05.830000|39.4268|16.2275|8.3|BULLETIN-INGV||||ML|2.0|--|6 km W Luzzi (CS)
24089401|2020-03-11T11:40:44.460000|39.1672|15.9347|58.5|BULLETIN-INGV||||ML|2.4|--|Costa Calabra nord-occidentale (Cosenza)
24090941|2020-03-11T17:26:08.670000|38.5067|14.8407|6.7|BULLETIN-INGV||||ML|2.5|--|Isole Eolie (Messina)
24091551|2020-03-11T20:15:15.370000|38.517|13.9697|7.3|BULLETIN-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
24095331|2020-03-12T20:23:11.340000|38.4697|11.7818|9.3|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24096181|2020-03-13T05:41:42.680000|46.3367|8.5037|8.9|BULLETIN-INGV||||ML|2.0|--|Confine Italia-Svizzera (SVIZZERA)
24096381|2020-03-13T06:09:52.650000|42.4428|14.9498|52.1|BULLETIN-INGV||||ML|2.7|--|Adriatico Centrale (MARE)
24096501|2020-03-13T06:39:10.650000|38.9772|15.6362|174.9|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
24097431|2020-03-13T11:13:29.010000|42.7653|13.453|20.1|BULLETIN-INGV||||ML|2.1|--|4 km E Acquasanta Terme (AP)
24098121|2020-03-13T14:56:09.730000|37.57|15.0663|9.3|BULLETIN-INGV||||ML|2.1|--|1 km SW Tremestieri Etneo (CT)
24099081|2020-03-13T23:03:35.750000|37.7088|15.1422|16.3|BULLETIN-INGV||||ML|2.6|--|2 km N Santa Venerina (CT)
24099271|2020-03-14T00:25:21.020000|38.0938|15.6987|9.7|BULLETIN-INGV||||ML|2.3|--|5 km E Reggio di Calabria (RC)
24100681|2020-03-14T12:31:17.380000|43.3423|12.7508|8.4|BULLETIN-INGV||||ML|2.3|--|1 km NE Sigillo (PG)
24100751|2020-03-14T12:59:38.710000|38.8055|17.8715|37.0|BULLETIN-INGV||||ML|2.7|--|Mar Ionio Settentrionale (MARE)
24100971|2020-03-14T14:47:07.870000|42.7967|13.1273|9.4|BULLETIN-INGV||||ML|2.1|--|3 km E Norcia (PG)
24101051|2020-03-14T15:07:01.340000|38.3107|14.774|157.0|BULLETIN-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
24102031|2020-03-15T03:36:07.570000|37.6693|15.5063|32.3|BULLETIN-INGV||||ML|2.1|--|Costa Catanese (Catania)
24103621|2020-03-15T11:29:01.000000|39.5498|13.6737|499.1|BULLETIN-INGV||||ML|4.4|--|Tirreno Meridionale (MARE)
24109391|2020-03-16T19:13:56.920000|42.5123|13.2042|13.5|BULLETIN-INGV||||ML|2.7|--|4 km W Montereale (AQ)
24109891|2020-03-17T00:47:19.510000|39.0413|16.0153|26.6|BULLETIN-INGV||||ML|2.5|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24109961|2020-03-17T00:52:55.140000|39.04|16.0138|23.4|BULLETIN-INGV||||Mw|3.9|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24110041|2020-03-17T00:54:46.490000|39.0463|16.0225|25.7|BULLETIN-INGV||||ML|2.5|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24110101|2020-03-17T00:55:51.300000|39.0412|16.0282|24.5|BULLETIN-INGV||||ML|3.4|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24110111|2020-03-17T00:58:24.440000|39.043|16.0165|23.3|BULLETIN-INGV||||ML|2.2|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24110181|2020-03-17T01:02:43.460000|39.0472|16.0202|24.8|BULLETIN-INGV||||ML|3.4|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24112011|2020-03-17T11:14:33.540000|37.6617|15.1043|4.7|BULLETIN-INGV||||ML|2.2|--|4 km S Zafferana Etnea (CT)
24114251|2020-03-18T01:54:57.640000|46.4292|7.0108|7.0|BULLETIN-INGV||||ML|2.2|--|Svizzera (SVIZZERA)
24114441|2020-03-18T02:26:11.360000|38.3352|14.7978|172.2|BULLETIN-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
24117511|2020-03-18T14:35:06.390000|41.0522|14.7697|12.6|BULLETIN-INGV||||ML|2.1|--|1 km NE Ceppaloni (BN)
24117721|2020-03-18T15:29:26.250000|44.287|11.4057|22.4|BULLETIN-INGV||||ML|2.0|--|4 km S Monterenzio (BO)
24118461|2020-03-18T21:10:50.680000|44.274|11.5653|17.0|BULLETIN-INGV||||ML|2.0|--|2 km N Fontanelice (BO)
24119051|2020-03-19T00:16:33.780000|38.3577|15.1733|138.6|BULLETIN-INGV||||ML|2.4|--|Costa Siciliana nord-orientale (Messina)
24119581|2020-03-19T03:51:45.080000|38.7587|15.613|161.2|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24119831|2020-03-19T04:39:39.800000|39.0428|16.0328|28.8|BULLETIN-INGV||||ML|2.0|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
24122531|2020-03-19T17:23:36.380000|39.374|14.894|39.1|BULLETIN-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
24122861|2020-03-19T19:17:17.880000|41.0648|14.7747|13.0|BULLETIN-INGV||||ML|2.0|--|2 km SE San Leucio del Sannio (BN)
24123011|2020-03-19T19:47:45.630000|38.7797|16.4108|67.5|BULLETIN-INGV||||ML|2.2|--|4 km W Amaroni (CZ)
24124341|2020-03-20T03:56:38.850000|43.9412|10.3103|5.4|BULLETIN-INGV||||ML|2.0|--|Camaiore (LU)
24124461|2020-03-20T04:49:43.510000|42.9788|13.0577|8.7|BULLETIN-INGV||||ML|3.3|--|5 km E Monte Cavallo (MC)
24125921|2020-03-20T09:48:49.150000|42.8573|12.648|9.1|BULLETIN-INGV||||ML|2.1|--|4 km S Montefalco (PG)
24126781|2020-03-20T12:39:02.950000|43.9172|7.4252|8.9|BULLETIN-INGV||||ML|2.2|--|Confine Italia-Francia (FRANCIA)
24127461|2020-03-20T15:18:47.210000|39.3632|14.9348|24.4|BULLETIN-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
24127741|2020-03-20T18:02:21.410000|44.3108|11.5817|21.8|BULLETIN-INGV||||ML|2.3|--|3 km W Casalfiumanese (BO)
24128501|2020-03-20T21:58:06.140000|42.4868|13.2963|10.8|BULLETIN-INGV||||Mw|3.5|--|4 km S Capitignano (AQ)
24129681|2020-03-21T01:26:05.560000|38.4073|15.3047|129.6|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24129871|2020-03-21T02:20:17.800000|39.354|15.8312|228.4|BULLETIN-INGV||||ML|2.2|--|Costa Calabra nord-occidentale (Cosenza)
24130761|2020-03-21T08:26:57.140000|38.2555|14.8708|127.1|BULLETIN-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
24131101|2020-03-21T10:01:02.750000|44.5808|10.0802|23.2|BULLETIN-INGV||||ML|2.0|--|3 km S Terenzo (PR)
24131421|2020-03-21T11:20:09.880000|36.5828|15.4393|17.4|BULLETIN-INGV||||ML|2.8|--|Costa Siracusana (Siracusa)
24132371|2020-03-21T16:11:21.950000|41.0538|14.7695|10.6|BULLETIN-INGV||||ML|2.6|--|1 km NE Ceppaloni (BN)
24134601|2020-03-22T03:41:57.510000|39.3728|15.5717|234.1|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
24134961|2020-03-22T05:24:03.905000|45.8517|15.946|10.1|SURVEY-INGV-A||||Mw|5.1|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
24136051|2020-03-22T06:01:20.808000|45.8754|15.9717|9.8|SURVEY-INGV-A||||mb|4.9|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
24136601|2020-03-22T09:06:28.310000|41.0623|14.7478|10.2|BULLETIN-INGV||||ML|2.6|--|2 km SW San Leucio del Sannio (BN)
24136881|2020-03-22T10:10:09.760000|37.7308|15.0912|7.4|BULLETIN-INGV||||ML|2.5|--|2 km W Milo (CT)
24136951|2020-03-22T10:32:12.260000|37.7282|15.1082|5.0|BULLETIN-INGV||||Mw|3.2|--|1 km NW Milo (CT)
24137501|2020-03-22T12:43:20.420000|37.7388|15.0593|8.6|BULLETIN-INGV||||ML|2.0|--|5 km W Milo (CT)
24137731|2020-03-22T13:29:54.890000|41.0683|14.7708|15.0|BULLETIN-INGV||||ML|2.3|--|1 km SE San Leucio del Sannio (BN)
24138461|2020-03-22T18:03:39.760000|41.0682|14.7742|15.0|BULLETIN-INGV||||ML|2.0|--|1 km E San Leucio del Sannio (BN)
24139071|2020-03-22T22:47:43.320000|44.8775|11.3028|6.0|BULLETIN-INGV||||ML|2.0|--|5 km N Finale Emilia (MO)
24139381|2020-03-23T00:20:10.020000|37.1407|15.8307|18.9|BULLETIN-INGV||||ML|2.5|--|Mar Ionio Meridionale (MARE)
24142851|2020-03-23T07:30:08.700000|36.973|15.3185|23.5|BULLETIN-INGV||||ML|2.8|--|Costa Siracusana (Siracusa)
24146971|2020-03-23T13:21:06.530000|37.9047|12.8418|10.5|BULLETIN-INGV||||ML|2.2|--|2 km SW Calatafimi-Segesta (TP)
24147851|2020-03-23T14:49:56.200000|44.2077|12.3903|43.1|BULLETIN-INGV||||ML|2.4|--|1 km NW Cesenatico (FC)
24150711|2020-03-23T20:19:34.850000|38.5937|16.3412|8.2|BULLETIN-INGV||||ML|3.1|--|1 km S Brognaturo (VV)
24151401|2020-03-23T21:33:52.920000|38.474|13.4148|5.6|BULLETIN-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
24152051|2020-03-24T01:25:19.820000|41.0633|14.754|13.5|BULLETIN-INGV||||ML|2.1|--|1 km SW San Leucio del Sannio (BN)
24152521|2020-03-24T05:54:50.300000|41.0608|14.7717|13.2|BULLETIN-INGV||||ML|2.3|--|2 km NE Ceppaloni (BN)
24152621|2020-03-24T06:01:54.250000|41.0692|14.757|14.0|BULLETIN-INGV||||ML|2.0|--|1 km S San Leucio del Sannio (BN)
24152821|2020-03-24T06:55:31.260000|44.8915|11.9145|38.0|BULLETIN-INGV||||ML|2.2|--|5 km W Jolanda di Savoia (FE)
24153851|2020-03-24T13:19:17.780000|37.7253|15.085|13.4|BULLETIN-INGV||||ML|2.4|--|3 km W Milo (CT)
24155541|2020-03-25T00:22:29.440000|44.8623|11.0565|8.7|BULLETIN-INGV||||ML|2.6|--|2 km NW Medolla (MO)
24155901|2020-03-25T02:42:09.120000|41.6963|12.6512|13.0|BULLETIN-INGV||||ML|2.1|--|3 km SW Ariccia (RM)
24156881|2020-03-25T05:25:29.950000|37.7377|14.6067|23.8|BULLETIN-INGV||||ML|2.1|--|5 km S Troina (EN)
24157271|2020-03-25T08:06:55.330000|42.8838|12.9487|9.9|BULLETIN-INGV||||ML|2.4|--|2 km E Sellano (PG)
24157311|2020-03-25T08:09:18.250000|42.8863|12.952|10.1|BULLETIN-INGV||||ML|2.1|--|2 km E Sellano (PG)
24157541|2020-03-25T08:42:30.620000|44.3123|11.5927|20.0|BULLETIN-INGV||||ML|2.6|--|2 km NW Casalfiumanese (BO)
24158311|2020-03-25T10:55:50.100000|42.8895|12.9488|10.3|BULLETIN-INGV||||ML|2.0|--|2 km E Sellano (PG)
24158601|2020-03-25T11:55:48.400000|44.9757|5.7902|10.0|BULLETIN-INGV||||ML|2.0|--|France
24158651|2020-03-25T11:57:13.080000|37.9128|14.9442|28.9|BULLETIN-INGV||||ML|2.2|--|2 km W Santa Domenica Vittoria (ME)
24158981|2020-03-25T13:03:31.710000|44.3048|11.5688|24.3|BULLETIN-INGV||||ML|2.4|--|3 km NW Borgo Tossignano (BO)
24160651|2020-03-25T20:36:44.100000|43.0793|13.4863|27.9|BULLETIN-INGV||||ML|2.0|--|1 km W Servigliano (FM)
24160791|2020-03-25T20:56:16.790000|43.0747|13.4732|27.5|BULLETIN-INGV||||ML|2.1|--|2 km W Servigliano (FM)
24161001|2020-03-25T22:30:57.640000|44.3208|11.5667|25.5|BULLETIN-INGV||||ML|2.0|--|5 km NW Casalfiumanese (BO)
24161591|2020-03-26T02:19:15.660000|44.2772|11.5525|19.4|BULLETIN-INGV||||ML|2.4|--|2 km N Fontanelice (BO)
24161651|2020-03-26T02:48:40.670000|37.9215|14.9603|28.3|BULLETIN-INGV||||ML|2.3|--|1 km NW Santa Domenica Vittoria (ME)
24163051|2020-03-26T07:09:28.926000|35.7258|5.66895|19.5|SURVEY-INGV-A||||mb|5.0|--|Northern Algeria [Land: Algeria]
24166971|2020-03-26T17:43:32.940000|39.6875|16.7327|26.9|BULLETIN-INGV||||ML|2.1|--|Costa Ionica Cosentina (Cosenza)
24167091|2020-03-26T18:01:50.680000|41.7388|15.8092|19.1|BULLETIN-INGV||||ML|2.5|--|8 km E San Giovanni Rotondo (FG)
24167651|2020-03-26T21:57:19.910000|43.4962|12.1072|8.9|BULLETIN-INGV||||ML|2.0|--|1 km W Citerna (PG)
24167831|2020-03-27T00:42:01.110000|42.4462|13.2032|11.6|BULLETIN-INGV||||ML|2.1|--|2 km SW Cagnano Amiterno (AQ)
24168481|2020-03-27T05:49:13.610000|44.2828|11.5615|20.2|BULLETIN-INGV||||ML|2.7|--|2 km W Borgo Tossignano (BO)
24168781|2020-03-27T07:02:00.320000|40.8897|15.838|18.3|BULLETIN-INGV||||ML|2.0|--|2 km S Maschito (PZ)
24170431|2020-03-27T14:30:13.070000|37.7197|15.1952|4.9|BULLETIN-INGV||||ML|2.3|--|2 km SE Giarre (CT)
24170831|2020-03-27T16:20:20.540000|39.2328|17.0138|22.2|BULLETIN-INGV||||ML|2.5|--|5 km N Rocca di Neto (KR)
24170961|2020-03-27T17:08:35.830000|39.251|16.979|22.9|BULLETIN-INGV||||ML|2.4|--|2 km E Casabona (KR)
24171041|2020-03-27T17:15:14.850000|39.2473|16.9272|26.4|BULLETIN-INGV||||ML|2.1|--|3 km W Casabona (KR)
24171091|2020-03-27T17:17:00.640000|39.246|16.9405|23.1|BULLETIN-INGV||||ML|2.1|--|2 km W Casabona (KR)
24171431|2020-03-27T19:25:43.800000|39.2457|16.9627|25.0|BULLETIN-INGV||||ML|2.5|--|1 km SE Casabona (KR)
24171761|2020-03-27T23:08:13.640000|43.1873|11.0393|7.1|BULLETIN-INGV||||ML|2.0|--|5 km NW Chiusdino (SI)
